,GeoAreaName,Time_Detail,BOTHSEX.SKILL_READ.GRAD23,BOTHSEX.SKILL_READ.LOWSEC,FEMALE.SKILL_MATH.GRAD23,FEMALE.SKILL_MATH.LOWSEC,MALE.SKILL_MATH.GRAD23,BOTHSEX.SKILL_MATH.PRIMAR,MALE.SKILL_READ.GRAD23,MALE.SKILL_MATH.LOWSEC,FEMALE.SKILL_READ.LOWSEC,BOTHSEX.SKILL_READ.PRIMAR,FEMALE.SKILL_READ.GRAD23,BOTHSEX.SKILL_MATH.LOWSEC,MALE.SKILL_READ.PRIMAR,FEMALE.SKILL_READ.PRIMAR,BOTHSEX.SKILL_MATH.GRAD23,MALE.SKILL_MATH.PRIMAR,MALE.SKILL_READ.LOWSEC,FEMALE.SKILL_MATH.PRIMAR
0,New Zealand,2006,89.98046851310006,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.883523684552706,87.53308985322813,81.60000000000002,81.07000000000001,67.08145767527458,92.9009205419774,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.064825613567294,70.39,54.62831890562497
0,New Zealand,2007,89.97976679649264,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.883523684552706,87.56007016594464,81.60000000000002,81.07000000000001,67.08145767527458,92.8627289428037,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.064825613567294,70.39,54.62831890562497
0,New Zealand,2008,89.9790650798852,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.883523684552706,87.58705047866114,81.60000000000002,81.07000000000001,67.08145767527458,92.82453734363,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.064825613567294,70.39,54.62831890562497
0,New Zealand,2009,89.97836336327778,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.883523684552706,87.61403079137764,81.60000000000002,81.07000000000001,67.08145767527458,92.7863457444563,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.064825613567294,70.39,54.62831890562497
0,New Zealand,2010,89.97766164667036,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.883523684552706,87.64101110409416,81.60000000000002,81.07000000000001,67.08145767527458,92.7481541452826,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.064825613567294,70.39,54.62831890562497
0,New Zealand,2011,89.97695993006293,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.883523684552706,87.66799141681066,81.60000000000002,81.07000000000001,67.08145767527458,92.7099625461089,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.064825613567294,70.39,54.62831890562497
0,New Zealand,2012,89.97625821345551,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.883523684552706,87.69497172952717,81.60000000000002,81.07000000000002,67.08145767527458,92.6717709469352,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.064825613567294,70.39,54.62831890562497
0,New Zealand,2013,89.97555649684807,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.883523684552706,87.72195204224367,81.60000000000002,81.07000000000002,67.08145767527458,92.6335793477615,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.064825613567294,70.39,54.62831890562497
0,New Zealand,2014,89.97485478024065,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.883523684552706,87.74893235496019,81.60000000000002,81.07000000000002,67.08145767527458,92.5953877485878,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.064825613567294,70.39,54.62831890562497
0,New Zealand,2015,89.97415306363322,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.883523684552706,87.77591266767669,81.60000000000002,81.07000000000002,67.08145767527458,92.5571961494141,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.064825613567294,70.39,54.62831890562497
0,New Zealand,2016,89.9734513470258,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.883523684552706,87.8028929803932,81.60000000000002,81.07000000000002,67.08145767527458,92.5190045502404,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.064825613567294,70.39,54.62831890562497
0,New Zealand,2017,89.97274963041838,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.883523684552706,87.82987329310971,81.60000000000002,81.07000000000002,67.08145767527458,92.4808129510667,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.064825613567294,70.39,54.62831890562497
0,New Zealand,2018,89.97204791381094,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.883523684552706,87.85685360582622,81.60000000000002,81.07000000000002,67.08145767527458,92.442621351893,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.064825613567294,70.39,54.62831890562497
0,New Zealand,2019,89.97134619720352,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.883523684552706,87.88383391854272,81.60000000000002,81.07000000000004,67.08145767527458,92.4044297527193,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.064825613567294,70.39,54.62831890562497
0,New Zealand,2000,89.98467881274462,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.883523684552706,87.37120797692909,81.60000000000002,81.07,67.08145767527458,93.1300701370196,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.064825613567294,70.39,54.62831890562497
0,New Zealand,2001,89.9839770961372,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.883523684552706,87.39818828964559,81.60000000000002,81.07,67.08145767527458,93.0918785378459,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.064825613567294,70.39,54.62831890562497
0,New Zealand,2002,89.98327537952977,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.883523684552706,87.4251686023621,81.60000000000002,81.07,67.08145767527458,93.0536869386722,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.064825613567294,70.39,54.62831890562497
0,New Zealand,2003,89.98257366292233,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.883523684552706,87.45214891507861,81.60000000000002,81.07,67.08145767527458,93.0154953394985,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.064825613567294,70.39,54.62831890562497
0,New Zealand,2004,89.98187194631491,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.883523684552706,87.47912922779511,81.60000000000002,81.07000000000001,67.08145767527458,92.9773037403248,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.064825613567294,70.39,54.62831890562497
0,New Zealand,2005,89.98117022970749,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.883523684552706,87.50610954051162,81.60000000000002,81.07000000000001,67.08145767527458,92.9391121411511,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.064825613567294,70.39,54.62831890562497
0,New Zealand,2006,89.98046851310006,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.883523684552706,87.53308985322813,81.60000000000002,81.07000000000001,67.08145767527458,92.9009205419774,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.064825613567294,70.39,54.62831890562497
0,New Zealand,2007,89.97976679649264,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.883523684552706,87.56007016594464,81.60000000000002,81.07000000000001,67.08145767527458,92.8627289428037,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.064825613567294,70.39,54.62831890562497
0,New Zealand,2008,89.9790650798852,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.883523684552706,87.58705047866114,81.60000000000002,81.07000000000001,67.08145767527458,92.82453734363,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.064825613567294,70.39,54.62831890562497
0,New Zealand,2009,89.97836336327778,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.883523684552706,87.61403079137764,81.60000000000002,81.07000000000001,67.08145767527458,92.7863457444563,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.064825613567294,70.39,54.62831890562497
0,New Zealand,2010,89.97766164667036,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.883523684552706,87.64101110409416,81.60000000000002,81.07000000000001,67.08145767527458,92.7481541452826,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.064825613567294,70.39,54.62831890562497
0,New Zealand,2011,89.97695993006293,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.883523684552706,87.66799141681066,81.60000000000002,81.07000000000001,67.08145767527458,92.7099625461089,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.064825613567294,70.39,54.62831890562497
0,New Zealand,2012,89.97625821345551,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.883523684552706,87.69497172952717,81.60000000000002,81.07000000000002,67.08145767527458,92.6717709469352,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.064825613567294,70.39,54.62831890562497
0,New Zealand,2013,89.97555649684807,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.883523684552706,87.72195204224367,81.60000000000002,81.07000000000002,67.08145767527458,92.6335793477615,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.064825613567294,70.39,54.62831890562497
0,New Zealand,2014,89.97485478024065,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.883523684552706,87.74893235496019,81.60000000000002,81.07000000000002,67.08145767527458,92.5953877485878,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.064825613567294,70.39,54.62831890562497
0,New Zealand,2015,89.97415306363322,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.883523684552706,87.77591266767669,81.60000000000002,81.07000000000002,67.08145767527458,92.5571961494141,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.064825613567294,70.39,54.62831890562497
0,New Zealand,2016,89.9734513470258,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.883523684552706,87.8028929803932,81.60000000000002,81.07000000000002,67.08145767527458,92.5190045502404,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.064825613567294,70.39,54.62831890562497
0,New Zealand,2017,89.97274963041838,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.883523684552706,87.82987329310971,81.60000000000002,81.07000000000002,67.08145767527458,92.4808129510667,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.064825613567294,70.39,54.62831890562497
0,New Zealand,2018,89.97204791381094,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.883523684552706,87.85685360582622,81.60000000000002,81.07000000000002,67.08145767527458,92.442621351893,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.064825613567294,70.39,54.62831890562497
0,New Zealand,2019,89.97134619720352,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.883523684552706,87.88383391854272,81.60000000000002,81.07000000000004,67.08145767527458,92.4044297527193,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.064825613567294,70.39,54.62831890562497
0,New Zealand,2000,89.98467881274462,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.883523684552706,87.37120797692909,81.60000000000002,81.07,67.08145767527458,93.1300701370196,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.064825613567294,70.39,54.62831890562497
0,New Zealand,2001,89.9839770961372,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.883523684552706,87.39818828964559,81.60000000000002,81.07,67.08145767527458,93.0918785378459,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.064825613567294,70.39,54.62831890562497
0,New Zealand,2002,89.98327537952977,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.883523684552706,87.4251686023621,81.60000000000002,81.07,67.08145767527458,93.0536869386722,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.064825613567294,70.39,54.62831890562497
0,New Zealand,2003,89.98257366292233,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.883523684552706,87.45214891507861,81.60000000000002,81.07,67.08145767527458,93.0154953394985,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.064825613567294,70.39,54.62831890562497
0,New Zealand,2004,89.98187194631491,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.883523684552706,87.47912922779511,81.60000000000002,81.07000000000001,67.08145767527458,92.9773037403248,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.064825613567294,70.39,54.62831890562497
0,New Zealand,2005,89.98117022970749,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.883523684552706,87.50610954051162,81.60000000000002,81.07000000000001,67.08145767527458,92.9391121411511,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.064825613567294,70.39,54.62831890562497
0,New Zealand,2006,89.98046851310006,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.883523684552706,87.53308985322813,81.60000000000002,81.07000000000001,67.08145767527458,92.9009205419774,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.064825613567294,70.39,54.62831890562497
0,New Zealand,2007,89.97976679649264,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.883523684552706,87.56007016594464,81.60000000000002,81.07000000000001,67.08145767527458,92.8627289428037,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.064825613567294,70.39,54.62831890562497
0,New Zealand,2008,89.9790650798852,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.883523684552706,87.58705047866114,81.60000000000002,81.07000000000001,67.08145767527458,92.82453734363,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.064825613567294,70.39,54.62831890562497
0,New Zealand,2009,89.97836336327778,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.883523684552706,87.61403079137764,81.60000000000002,81.07000000000001,67.08145767527458,92.7863457444563,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.064825613567294,70.39,54.62831890562497
0,New Zealand,2010,89.97766164667036,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.883523684552706,87.64101110409416,81.60000000000002,81.07000000000001,67.08145767527458,92.7481541452826,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.064825613567294,70.39,54.62831890562497
0,New Zealand,2011,89.97695993006293,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.883523684552706,87.66799141681066,81.60000000000002,81.07000000000001,67.08145767527458,92.7099625461089,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.064825613567294,70.39,54.62831890562497
0,New Zealand,2012,89.97625821345551,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.883523684552706,87.69497172952717,81.60000000000002,81.07000000000002,67.08145767527458,92.6717709469352,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.064825613567294,70.39,54.62831890562497
